Layer,Name,GEOID,Population,Longitude,Latitude,PCT-W_2016-2020,PCT-B_2016-2020,PCT-A_2016-2020,PCT-H_2016-2020,PCT-P_2016-2020,PCT-Q_2016-2020,POP_2015-2019,EDB_2015-2019,EDX_2015-2019,INC_2015-2019,HDX_2015-2019,DIV_2015-2019,DIS_2015-2019,SVI_2020,CZM_2016-2020,HTJ_2015-2019,EVR_2018,RBU_2015-2019,VAC_2015-2019,PMC_2021,LFA_2019,UNS_2015-2019
Census tract,Tract 1702,17031170200,3754,-87.78151880,41.94935280,51.5175508049617,0.13196093956189,3.56294536817102,44.1805225653207,0.0,0.607020321984692,3754.0,91.02658788774,0.793419513980287,74913.0415492801,26.1,1.91795418220565,9.53649440596697,37.65,50.0,0.0,0.0,24.8704663212435,7.04980842911877,10.40845836,19.94,11.4544485881726
Census tract,Tract 1703,17031170300,5338,-87.79682780,41.94912480,58.0382947976879,0.0541907514450867,5.45520231213873,36.217485549133,0.0,0.0,5338.0,87.8472222222222,0.801829450211457,71384.0406397657,41.2,4.57528595537221,10.031876992312,57.22,69.8,3.44827586206897,0.18,38.0692167577413,9.51406649616368,10.45046986,24.72,11.8132383273955
Census tract,Tract 1704,17031170400,4189,-87.81271070,41.94890810,59.6404826397439,4.85102191578429,3.44742674218173,29.8941147500616,0.0,2.16695395222852,4189.0,86.8591823491239,0.772853185595568,67399.9927238847,48.6,5.18023394604918,11.2914776796371,39.11,29.8,1.87823834196891,0.49,39.4088669950739,3.13676286072773,10.49182,58.16,7.30484602530437
Census tract,Tract 1705,17031170500,5519,-87.82889570,41.95007790,72.766435662109,0.0,6.29331335456078,19.8539052256977,0.0,1.08634575763252,5519.0,94.5031204992799,0.72877696612414,94068.5051576122,18.9,3.33393730748324,8.37108171770248,15.31,41.4,0.849150849150849,0.25,43.4010152284264,3.5645472061657,10.52919068,92.58,4.78347526725856
Census tract,Tract 1706,17031170600,2487,-87.83070160,41.94129430,68.8108336859924,1.98899703766399,7.9136690647482,20.4824375793483,0.0,0.804062632247144,2487.0,90.9962706446457,0.755601245011289,73476.8325827991,31.5,3.54838709677419,9.07258064516129,35.93,22.0,0.0,0.71,21.9858156028369,2.22446916076845,10.57054466,21.39,6.08870967741935
Census tract,Tract 1707,17031170700,3295,-87.82216400,41.94148660,64.6418857660925,0.0,3.26382592928377,31.8827440314294,0.0,0.211544273194319,3295.0,90.9619686800895,0.811764518148017,69193.6628585372,50.0,1.95003046922608,8.86654478976234,15.26,33.0,3.886925795053,0.44,73.3624454148472,6.67765869744435,10.53606658,100.0,3.77818403412553
Census tract,Tract 1708,17031170800,4099,-87.81237130,41.94157610,55.5039138943249,1.71232876712329,8.92857142857143,33.8551859099804,0.0,0.0,4099.0,88.7,0.774571040980307,66777.3526475743,40.7,3.00659985333659,7.62649718895136,60.85,53.8,4.86600846262341,0.58,55.6521739130435,6.09271523178808,10.52812411,95.29,7.69982889269127
Census tract,Tract 1709,17031170900,1943,-87.81160570,41.93619590,42.4,0.7,2.2,54.7,0.0,0.0,1943.0,82.1927888153054,0.805519265818293,73144.828589809,62.2,3.70560988162635,7.97735460627895,66.72,21.8,4.3010752688172,0.88,54.625550660793,5.10204081632653,10.5265937,61.94,16.4693772516727
Census tract,Tract 1710,17031171000,6877,-87.79652380,41.94180720,60.5524384980578,6.01352323406704,2.73341965184866,27.5499928067904,0.0,3.15062580923608,6877.0,87.5560995512036,0.728613763251045,84592.0716963553,31.4,2.21407624633431,7.94721407624633,53.98,101.8,1.83523654159869,0.65,42.1166306695464,11.0949963741842,10.47013918,29.67,11.3196480938416
Census tract,Tract 1711,17031171100,4013,-87.78128650,41.94205280,44.3471918307805,1.33722343787989,6.07828835399951,48.0184779965962,0.0,0.218818380743982,4013.0,87.3009996297667,0.749096399012849,73539.4148051199,33.8,3.7876900074757,8.87116870171941,33.05,51.8,0.635424940428912,0.97,60.9677419354839,6.94752402069475,10.42717589,0.0,3.28930974333416
Census tract,Tract 1801,17031180100,6228,-87.79867310,41.93447890,52.132701421801,0.37914691943128,3.71248025276461,42.306477093207,0.0,0.995260663507109,6228.0,89.9760817569037,0.814429166841085,61323.1528649704,38.3,1.90120246993825,10.204744881378,78.33,81.8,2.1923937360179,0.36,38.8384754990925,5.37679932260796,10.50230055,0.0,11.9434514137147
Census tract,Tract 1901,17031190100,2453,-87.74438890,41.93521760,9.4331983805668,1.29554655870445,3.07692307692308,86.1943319838057,0.0,0.0,2453.0,71.4023270055113,0.797376252898962,43598.5946449566,72.1,2.03832042397065,9.98777007745618,64.28,121.8,3.59355638166047,0.35,53.6458333333333,6.70520231213873,10.3564589,0.0,19.0786791683653
Census tract,Tract 1902,17031190200,5838,-87.75164890,41.93511360,13.1775397598182,5.30671859785784,3.09964297306069,76.4524505030834,0.0,1.29827977929244,5838.0,71.4206896551724,0.824342836818726,62424.1756915637,76.2,1.76430284343953,6.97156560465913,84.55,111.6,3.40768277571252,0.71,49.7860199714693,9.22384701912261,10.37687644,0.0,13.6861939020212
Census tract,Tract 1903,17031190300,5518,-87.76146350,41.93498640,30.3520114942529,1.61637931034483,1.92169540229885,61.242816091954,0.0,2.56824712643678,5518.0,67.3511293634497,0.815968858881869,57532.1551942146,74.9,1.86661833997825,7.2671257702066,67.11,98.4,3.35570469798658,0.32,61.0096670247046,10.8229426433915,10.40801534,0.0,16.7089525190286
Census tract,Tract 1904.01,17031190401,4394,-87.78095240,41.93472760,26.5426497277677,1.67876588021779,7.62250453720508,64.1560798548094,0.0,0.0,4394.0,82.2665267576076,0.808617674858223,67620.6215754564,73.3,2.09376422394174,7.91989076012745,71.42,83.6,6.62410215482841,0.24,56.4476885644769,7.45937961595273,10.46612932,0.0,11.3791533909877
Census tract,Tract 1904.02,17031190402,5385,-87.77123180,41.93485960,29.7250859106529,1.508209240168,0.267277586865216,67.6212294768996,0.0,0.87819778541428,5385.0,74.3538767395626,0.79032872506066,56240.2035537612,68.2,2.98978644382544,6.77808727948004,74.32,154.8,4.62800234329233,0.53,47.2295514511873,5.79470198675497,10.42624055,0.0,13.8161559888579
Census tract,Tract 1906.01,17031190601,4976,-87.78046060,41.92741460,9.43356934610579,1.62432319866722,0.0,88.942107455227,0.0,0.0,4976.0,71.8740446346683,0.807864117114576,60217.8871758468,88.1,0.92443729903537,6.10932475884244,74.88,105.8,14.7598253275109,0.44,56.8627450980392,11.446249033256,10.48502329,0.0,17.3432475884244
Census tract,Tract 1906.02,17031190602,5123,-87.77073710,41.92756040,20.3362255965293,3.03687635574837,0.361532899493854,75.9942154736081,0.0,0.27114967462039,5123.0,68.8706846108836,0.794971642851492,58008.4165132323,79.4,2.85655569256062,11.1796136457049,85.05,93.8,7.14285714285714,0.0,45.8438287153652,8.65633074935401,10.46134904,0.0,19.4204685573366
Census tract,Tract 1907.01,17031190701,2735,-87.76142170,41.92979590,23.2752613240418,2.50871080139373,1.25435540069686,71.6376306620209,0.0,1.32404181184669,2735.0,61.4910313901345,0.80128171121179,44836.4497881497,85.7,5.88665447897623,10.7861060329068,73.12,62.6,6.1617458279846,1.66,52.5987525987526,14.9563318777293,10.41021589,0.0,20.109689213894
Census tract,Tract 1907.02,17031190702,5056,-87.76103950,41.92616310,9.81912144702842,3.63910422049957,0.0,86.541774332472,0.0,0.0,5056.0,57.3640856672158,0.785826153703175,43577.3803323055,92.4,3.00632911392405,8.0498417721519,89.36,77.2,9.7212780421482,1.05,60.5900948366702,7.88979336255479,10.44095507,0.0,22.2112341772152
Census tract,Tract 1908,17031190800,6951,-87.75136240,41.92781860,7.32479493452295,1.10807310404375,1.15124478342208,88.4299899266081,0.115124478342208,1.00733918549432,6951.0,64.6327934324384,0.805999917558991,55107.3592581912,89.0,4.73313192346425,12.1421378218961,94.01,102.4,5.90367685137235,0.83,50.1834862385321,8.87210948560642,10.39662959,0.0,17.2205438066465
Census tract,Tract 1909,17031190900,2235,-87.74410480,41.92792250,5.78168362627197,4.3940795559667,0.0,89.8242368177613,0.0,0.0,2235.0,67.3691366417403,0.7928842399327,58074.1808824508,82.0,3.08724832214765,15.7941834451902,82.45,55.4,6.1046511627907,0.48,42.6150121065375,6.13915416098226,10.37889671,0.0,17.0022371364653
Census tract,Tract 1910,17031191000,2730,-87.74380100,41.91922970,4.93601462522852,1.86471663619744,4.6800731261426,88.5191956124314,0.0,0.0,2730.0,65.2173913043478,0.809585715404495,58425.2777568269,86.1,4.17582417582418,11.7216117216117,64.8,87.2,7.98898071625344,0.78,72.5490196078431,5.46875,10.41540466,0.0,13.4432234432234
Census tract,Tract 1911,17031191100,6927,-87.75097630,41.91962930,6.90941650499925,2.71601253544247,2.40262647366065,85.4051634084465,0.0,2.01462468288315,6927.0,73.7785416155168,0.768734259981197,54543.0585416713,80.4,4.48967807131514,9.78778692074491,80.97,163.6,7.04365079365079,0.71,43.7436419125127,7.77676120768527,10.43636247,0.0,14.5950627977479
Census tract,Tract 1912,17031191200,4053,-87.76082690,41.92014320,2.99653293709757,0.0247647350173353,0.0,96.9787023278851,0.0,0.0,4053.0,50.9580291970803,0.795612218222767,53625.5395195102,90.9,4.90994325191216,12.8546755489761,83.29,89.0,7.14285714285714,0.74,54.3438077634011,8.01080108010801,10.46090027,0.0,24.2783123612139
Census tract,Tract 1913.01,17031191301,5525,-87.78026550,41.92015220,3.21172979577588,2.1120614417874,8.62279629952871,85.1632047477745,0.0,0.890207715133531,5525.0,63.3748517200475,0.798921206525085,53084.5745469065,84.5,3.98190045248869,11.9276018099548,88.33,93.8,9.83388704318937,0.0,53.2530120481928,7.27048675292668,10.50225616,0.0,15.2760180995475
Census tract,Tract 1913.02,17031191302,5046,-87.77053340,41.92022890,6.45487656819102,1.23431808984217,0.0,92.3108053419668,0.0,0.0,5046.0,65.9163987138264,0.772045620399908,48752.6119035471,84.4,2.99246928260008,5.86603250099088,78.16,124.2,6.89404934687954,0.0,43.854748603352,10.4031209362809,10.48324,0.0,13.7534680935394
Census tract,Tract 2001,17031200100,3836,-87.73762260,41.93505520,17.4541411895497,3.55753196220122,7.22623679822123,69.9555308504725,0.0,1.80655919955531,3836.0,78.5193289569657,0.794802115045666,56979.5223496528,57.6,4.84880083420229,13.0604796663191,71.11,94.0,3.03951367781155,0.47,50.7020280811232,7.19322990126939,10.32820904,0.0,14.259645464025
Census tract,Tract 2002,17031200200,4848,-87.73562820,41.92785230,10.6124161073826,5.4739932885906,0.188758389261745,83.619966442953,0.0,0.10486577181208,4848.0,68.8908926961226,0.822643456896443,49455.8663679319,74.7,5.94059405940594,12.4174917491749,76.87,104.2,3.79669320269443,0.36,55.2787663107948,5.98733448474381,10.36002493,0.0,13.9232673267327
Census tract,Tract 2003,17031200300,1919,-87.73412640,41.92348060,7.07070707070707,6.16161616161616,0.353535353535353,86.4141414141414,0.0,0.0,1919.0,67.8217821782178,0.793445706789436,57064.3796002573,78.3,2.76185513288171,9.2235539343408,67.12,33.0,3.02457466918715,0.37,58.8235294117647,14.6774193548387,10.37623781,0.0,18.7597707139135
Census tract,Tract 2004.01,17031200401,3697,-87.73754190,41.91982850,7.93502030615433,2.74914089347079,0.0,87.5976257419556,0.0,1.59325210871603,3697.0,57.5085324232082,0.800717789717344,47810.6964218372,94.4,0.703272923992426,7.46551257776576,82.1,61.4,13.4786917740337,0.55,53.2347504621072,6.31383472609099,10.39476082,0.0,25.2366783878821
Census tract,Tract 2004.02,17031200402,4477,-87.72967890,41.91963480,9.86267166042447,4.32792342904702,3.7037037037037,81.2317935913441,0.0832292967124427,0.790678318768206,4477.0,56.9924812030075,0.804606928255368,54859.151800173,87.2,2.21130221130221,8.7781996872906,82.19,57.8,8.43373493975904,0.83,46.9115191986644,9.71250971250971,10.37553753,0.0,14.54098726826
Census tract,Tract 2101,17031210100,4102,-87.70133090,41.94286810,49.2424242424242,2.31864095500459,5.02754820936639,39.0266299357208,0.0,4.38475665748393,4102.0,83.5880398671096,0.752315874667592,86846.0924155372,39.2,1.77961969770843,6.24085811799122,49.5,98.0,4.32468396540253,0.49,39.4348894348894,10.9597156398104,10.1868989,0.0,12.8961482203803
Census tract,Tract 2104,17031210400,2580,-87.73030570,41.93574500,23.6495108464483,1.70140365801786,1.31858783496385,70.0552956188856,0.0,2.76478094427903,2580.0,73.1721034870641,0.799979175343607,54184.5366578673,71.0,2.92721518987342,10.6012658227848,90.77,54.0,1.99789695057834,0.7,51.4834205933682,13.3090246125798,10.30860904,0.0,24.129746835443
Census tract,Tract 2105.01,17031210501,3033,-87.72233010,41.93740130,27.2909030323226,4.63178940353216,4.09863378873709,57.1476174608464,0.0,6.83105631456181,3033.0,72.8227571115974,0.795590447899386,53586.2930411056,62.7,3.1981536432575,7.51730959446093,63.47,122.6,0.819672131147541,0.66,34.6111719605695,19.8949441891005,10.2819137,0.0,22.4530168150346
Census tract,Tract 2105.02,17031210502,4470,-87.72205240,41.93378460,26.168430335097,3.54938271604938,1.7636684303351,61.794532627866,0.0,6.72398589065256,4470.0,83.4415584415584,0.809658235136361,59426.5933139599,66.5,2.21476510067114,6.12975391498882,70.06,96.6,3.26975476839237,0.39,41.6422287390029,14.1018139262727,10.29339452,0.0,21.2975391498881
Census tract,Tract 2106.01,17031210601,2841,-87.71221400,41.93763560,26.3275039745628,0.476947535771065,11.3195548489666,58.9825119236884,0.0,2.13036565977742,2841.0,79.2326139088729,0.749099639855942,80042.6623483218,50.5,0.809574093629004,6.40619500175994,63.84,71.8,2.64496439471007,0.0,27.4685816876122,12.6998223801066,10.24899507,0.0,11.4396339317142
Census tract,Tract 2106.02,17031210602,4092,-87.71257200,41.93416300,30.6812531079065,0.248632521133764,5.49477871705619,58.0308304326206,0.0,2.88413724515167,4092.0,82.6086956521739,0.799541297721005,78670.0963197941,35.2,4.13000977517106,8.43108504398827,63.1,111.8,3.04798962386511,0.22,35.3135313531353,12.832108535896,10.26925863,0.0,12.4389051808407
Census tract,Tract 2107,17031210700,4240,-87.70384010,41.93570290,37.9442597801074,1.53413449245717,3.32395806699054,54.1549475837382,0.894911787266684,2.14778828944004,4240.0,86.3040629095675,0.753075484426504,72362.0204529825,50.3,5.25943396226415,10.2358490566038,55.22,82.0,1.61394448030988,0.11,41.9391206313416,10.6689734717416,10.22482658,0.0,10.4481132075472
Census tract,Tract 2108,17031210800,1165,-87.69893340,41.93574550,40.6719717064545,0.707338638373121,0.707338638373121,54.2882404951371,0.0,3.62511052166225,1165.0,80.8924485125858,0.728313609467456,64648.496373034,20.9,1.45922746781116,4.46351931330472,48.53,26.8,0.510204081632653,0.81,48.1781376518219,7.54716981132075,10.21641178,0.0,26.6952789699571
Census tract,Tract 2109,17031210900,3058,-87.69333660,41.93543910,53.6616565398145,6.26798848736808,5.75631595778702,29.7089862488008,0.0,4.60505276622961,3058.0,89.8814949863263,0.765775950924532,93520.1151755806,15.9,0.817527795945062,6.73642903858731,28.21,58.8,1.7515923566879,0.32,62.6409017713365,8.85341074020319,10.19106493,0.0,7.97907128842381
Census tract,Tract 2203,17031220300,2068,-87.69508630,41.92846470,63.5617760617761,1.64092664092664,8.3011583011583,24.4208494208494,0.0,1.73745173745174,2068.0,93.2889963724305,0.550330019169615,104982.208300983,8.8,1.171875,6.640625,19.76,69.6,2.84414106939704,0.0,18.140589569161,11.1223458038423,10.23276247,0.0,4.541015625
Census tract,Tract 2204,17031220400,2747,-87.69996840,41.92843140,68.2890855457227,0.848082595870207,8.37020648967552,20.3908554572271,0.0,2.10176991150442,2747.0,93.9223936418887,0.616525738940686,109566.621264891,8.6,0.873680378594831,3.82235165635238,21.12,100.2,2.73473108477666,0.0,35.6677524429967,10.2291325695581,10.2469463,0.0,2.51183108846014
Census tract,Tract 2205,17031220500,2503,-87.70491110,41.92839650,59.3097913322632,5.89887640449438,5.53772070626003,24.5184590690209,0.0,4.73515248796148,2503.0,97.536029753603,0.533820861678005,100602.513454158,2.1,1.31841789852177,3.79544546544147,20.96,140.2,0.0,0.0,28.1593406593407,5.14198004604758,10.26616575,0.0,8.54974031162605
Census tract,Tract 2206.01,17031220601,1612,-87.71288360,41.92582520,54.3010752688172,4.63709677419355,2.75537634408602,30.5779569892473,0.537634408602151,7.19086021505376,1612.0,94.7538337368846,0.726367728531856,82331.6866833781,9.5,2.72952853598015,5.89330024813896,15.54,36.8,0.0,0.0,44.7084233261339,7.63260025873221,10.29564932,0.0,6.20347394540943
Census tract,Tract 2206.02,17031220602,4916,-87.71198120,41.92932720,59.2576882290562,4.77200424178155,4.41145281018028,30.0106044538706,0.0,1.54825026511135,4916.0,90.5561674008811,0.78044319152832,55330.109541028,26.5,3.2843737250102,5.44675642594859,61.9327967610968,163.6,0.852272727272727,0.15,38.4770549672214,7.92227204783259,10.28617836,0.0,9.75112199102407
Census tract,Tract 2207.01,17031220701,3213,-87.72156510,41.92615540,23.7892171794091,2.77185501066098,1.79713676515382,69.9360341151386,0.0,1.70575692963753,3213.0,89.8590268303774,0.794517971341609,74852.5807582245,55.0,3.2057267351385,6.38032990974167,67.38,55.2,9.31326434619003,0.52,37.1134020618557,9.30034129692833,10.32284658,0.0,14.7836912542795
Census tract,Tract 2207.02,17031220702,3902,-87.72423130,41.92936870,34.1516245487365,2.69554753309266,2.28640192539109,60.6016847172082,0.0,0.2647412755716,3902.0,84.2460317460317,0.799990385716568,68301.6010115575,57.2,2.53716043054844,3.84418247052793,71.78,91.4,2.63157894736842,0.64,43.1016042780749,11.6279069767442,10.31611781,0.0,16.6581240389544
Census tract,Tract 2209.01,17031220901,2998,-87.72124830,41.91918160,20.7671043538355,13.441603317208,0.82930200414651,63.6143745680719,0.0,1.34761575673808,2998.0,73.8009283135637,0.806386171538958,51378.9438097562,83.7,1.46764509673115,5.63709139426284,71.53,61.8,7.29783037475345,0.48,57.6433121019108,12.736660929432,10.35162274,0.0,10.9406270847231
Census tract,Tract 2209.02,17031220902,2808,-87.72183570,41.92271120,23.4175139389964,1.47589373565103,2.03345359134142,71.3020662512299,0.0,1.77107248278124,2808.0,84.1905793178126,0.806922809832258,60619.8984005856,50.4,2.20797720797721,5.02136752136752,59.82,68.4,3.2325338894682,0.0,43.1095406360424,15.5066079295154,10.33759726,0.0,9.79344729344729
Census tract,Tract 2210,17031221000,2771,-87.71525260,41.92096040,35.1125635439361,5.33769063180828,2.65068990559187,55.519244734931,0.0,1.19825708061002,2771.0,86.8605277329025,0.813398652565562,60443.8196055813,55.6,2.27354745579213,6.92890653193793,43.99,72.6,2.07305034550839,0.14,49.4252873563218,6.80772769089236,10.33094219,0.0,13.2443161313605
Census tract,Tract 2211,17031221100,4868,-87.71036090,41.92102050,48.2827832292596,6.04371097234612,4.88403211418376,35.3033006244425,0.0,5.48617305976806,4868.0,90.5335157318742,0.781528296466533,69941.4673794893,35.7,3.90474147178717,8.58184938854323,77.84,117.6,1.68509741969458,0.3,37.7928949357521,9.13875598086124,10.31275808,0.0,14.7607809482944
Census tract,Tract 2212,17031221200,3174,-87.70464990,41.92108310,58.2592121982211,8.98983481575604,3.08132147395172,24.6188055908513,0.0,5.05082592121982,3174.0,96.5324830609805,0.622929300567108,107270.171920406,2.2,1.19722747321991,3.15059861373661,38.23,62.8,1.44927536231884,0.13,35.0649350649351,1.94465220643231,10.28821315,0.0,4.75740390674228
