blockNum,medianAge,meanAge,nBlocks,minAge,maxAge,pOld
170318306004009,80.5,80.5,2,56,105,1
170318307001000,121,107.75,16,16,124,0.9375
170318307001002,106,96.76470588235294,17,13,131,0.8823529411764706
170318307002000,100,84.4,5,18,111,0.8
170318307002001,116,103.44444444444444,9,16,118,0.8888888888888888
170318307002002,116,91.35,20,16,121,0.75
170318307002003,116,91,8,16,121,0.75
170318307003000,105.5,105.5,2,92,119,1
170318307003001,116,118.2,5,116,123,1
170318307003002,116,86.94117647058823,17,16,130,0.7058823529411765
170318307003003,48,62,3,17,121,0.6666666666666666
170318307003004,102,106,3,100,116,1
170318307003005,102,83.25,8,16,116,0.75
170318307004000,111,104.4,10,33,121,0.9
170318307004001,116,116,1,116,116,1
170318307004004,109,97,4,47,123,1
170318307004005,111,111,2,111,111,1
170318307004006,114,83.66666666666667,6,15,116,0.6666666666666666
170318307004007,22,22,1,22,22,0
170318307004008,118.5,117.75,4,113,121,1
170318308001001,117,84.66666666666667,12,18,131,0.75
170318308001002,68,81.81818181818181,11,14,134,0.8181818181818182
170318308001003,122.5,119.66666666666667,6,91,131,1
170318308001004,107,99.42857142857143,7,56,113,1
170318308001005,121,114.14285714285714,7,105,121,1
170318308001006,131,129.14285714285714,7,118,141,1
170318308001007,104,78,5,17,131,0.6
170318308001008,69,69,1,69,69,1
170318308001009,116,90,3,38,116,1
170318308001011,74,72.16666666666667,6,14,131,0.6666666666666666
170318308001012,111,101.44444444444444,9,64,131,1
170318308001013,126,116.28571428571429,7,56,132,1
170318308001014,123,119,8,108,126,1
170318308002001,62,81.6,5,58,119,1
170318308002002,121,105.81818181818181,11,14,131,0.9090909090909091
170318308002003,94,94.66666666666667,9,54,131,1
170318308002004,50,68.33333333333333,3,49,106,1
170318308003001,107,101.66666666666667,3,82,116,1
170318308003002,91,85.85714285714286,7,14,106,0.8571428571428571
170318308003003,95,95.625,8,57,121,1
170318308003004,131,117.35714285714286,14,14,136,0.9285714285714286
170318308003005,118,107.875,8,59,131,1
170318308003006,111,121,9,97,156,1
170318309001001,18,20.75,8,15,48,0.125
170318309001002,18,20.433333333333334,30,18,91,0.03333333333333333
170318309001004,35,45.8,5,24,68,0.4
170318309001005,106,103.5,26,15,110,0.9615384615384616
170318309001006,107.5,103.4,10,15,126,0.9
170318309001007,18,48.333333333333336,3,7,120,0.3333333333333333
170318309001008,67.5,67.5,2,61,74,1
170318309001009,110,103.33333333333333,3,90,110,1
170318309001010,110,103.25,8,53,115,1
170318309001011,96,76.8,5,15,123,0.6
170318309001012,59,59,1,59,59,1
170318309001016,131,111.25,4,52,131,1
170318309001017,131,110.625,8,16,131,0.875
170318309001018,131,117.33333333333333,15,16,131,0.9333333333333333
170318309001019,101,101,2,74,128,1
170318309001020,123,116.81818181818181,11,101,132,1
170318309001021,105,105,1,105,105,1
170318309001024,51,70,3,51,108,1
170318309001025,89,89,2,76,102,1
170318309001026,43,43,1,43,43,1
170318309002000,123,117.25,4,100,123,1
170318309002001,15,57,3,13,143,0.3333333333333333
170318309002004,130,125.4,5,108,133,1
170318309002005,130,119.11111111111111,9,58,131,1
170318309002006,128,126.2,5,99,143,1
170318309002007,130,122.07692307692308,13,16,144,0.9230769230769231
170318309002008,133,113.5,12,17,138,0.8333333333333334
170318309002009,128,120,13,16,135,0.9230769230769231
170318309002010,117,115.36363636363636,11,104,128,1
170318309002011,123,114.06666666666666,15,57,135,1
170318309002012,130,107.6,10,15,143,0.8
170318309002013,117,99.36363636363636,11,16,131,0.8181818181818182
170318309002014,123,116.81818181818181,11,16,148,0.9090909090909091
170318309002015,123,103.75,12,17,126,0.8333333333333334
170318309002016,133,122.75,28,33,148,0.9642857142857143
170318309002017,131,130.53333333333333,15,123,138,1
170318309002018,131,94,14,15,131,0.7142857142857143
170318309002020,128,118.57142857142857,7,93,133,1
170318309002021,118,111.2,5,93,128,1
170318309002022,127,125,6,105,138,1
170318309003000,118,87.7,10,15,143,0.6
170318309003001,133,123.63636363636364,22,16,143,0.9545454545454546
170318309003002,120.5,115.4090909090909,22,16,138,0.9545454545454546
170318309003003,128,114.85,20,16,138,0.9
170318309003004,113,113,31,16,153,0.967741935483871
170318309003010,115,115,1,115,115,1
170318309003011,61,65.375,8,14,126,0.5
170318310001000,133,133,2,133,133,1
170318310001002,120,92.82142857142857,28,16,143,0.7142857142857143
170318310001005,133,112.6,5,31,133,0.8
170318310001006,133,121,35,17,143,0.8857142857142857
170318310001007,123,103.96666666666667,30,18,164,0.7666666666666667
170318310002000,93,88.42857142857143,7,17,133,0.7142857142857143
170318310002001,113,88.33333333333333,9,16,133,0.6666666666666666
170318310002002,124.5,106.33333333333333,6,16,133,0.8333333333333334
170318310002003,113,86.66666666666667,3,16,131,0.6666666666666666
170318310002004,130,99.6,10,16,133,0.8
170318310002005,133,100,9,16,133,0.8888888888888888
170318310002006,113,92.58333333333333,12,15,133,0.75
170318310002007,133,120,9,16,143,0.8888888888888888
170318310002008,133,99.3,10,16,149,0.7
170318310002009,131,118.53846153846153,13,16,133,0.9230769230769231
170318310002010,131,98.42857142857143,7,16,134,0.7142857142857143
170318310002011,131,107.2,10,16,131,0.8
170318310002012,131,128.22222222222223,9,111,131,1
170318310002013,28,57.77777777777778,9,15,131,0.4444444444444444
170318310002014,131,127.33333333333333,3,120,131,1
170318310002015,113,101,5,50,131,1
170318310002016,131,116.66666666666667,9,56,131,1
170318310002018,131,129.75,8,126,131,1
170318310002019,131,128.57142857142858,7,119,131,1
170318310002020,17,59.68421052631579,19,15,131,0.3684210526315789
170318310002021,16,16,1,16,16,0
170318310002022,82,76.33333333333333,6,16,131,0.5
170318310002023,131,100.1875,16,14,131,0.75
170318310002024,131,106.88888888888889,18,15,131,0.8333333333333334
170318310002025,131,118.36363636363636,11,28,134,0.9090909090909091
170318310002026,109,77.14285714285714,7,16,131,0.5714285714285714
170318311001000,38,38,1,38,38,1
170318311001001,70,69.28571428571429,14,52,75,1
170318311001002,21,24,4,16,38,0.25
170318311001008,106,96.18181818181819,11,56,106,1
170318311001009,115,108.8076923076923,26,21,132,0.9615384615384616
170318311001010,112,103.53846153846153,13,51,122,1
170318311001014,17,44,3,16,99,0.3333333333333333
170318311001015,38.5,38.5,2,25,52,0.5
170318311001016,68.5,70.5,4,55,90,1
170318311001017,15,15,1,15,15,0
170318311001021,106,92.44444444444444,9,35,106,0.8888888888888888
170318311001022,117,115.5,30,95,132,1
170318311001023,114,107.90322580645162,31,16,122,0.967741935483871
170318311001024,112,113.9,30,95,124,1
170318311001025,113.5,108.5,6,93,119,1
170318311001026,115.5,113.76666666666667,30,96,126,1
170318311002000,97,76.28571428571429,7,14,98,0.8571428571428571
170318311002001,106,101,14,57,117,1
170318311002002,116,99.05,20,17,132,0.9
170318311002003,93.5,93,16,58,128,1
170318311002004,96,95.27272727272727,11,48,127,1
170318311002005,96.5,96.85714285714286,14,48,125,1
170318311002006,97,99.07692307692308,13,95,129,1
170318311002007,99,91.11111111111111,18,16,117,0.8888888888888888
170318311002008,107,106.3529411764706,17,58,130,1
170318311002010,98,98.6842105263158,19,94,106,1
170318311002011,98,101.07692307692308,13,96,105,1
170318311002012,101,98.375,16,68,113,1
170318311002013,100,100.21052631578948,19,95,107,1
170318311003000,103.5,104.35714285714286,14,99,112,1
170318311003001,107.5,104.5,8,95,112,1
170318311003002,112,97.66666666666667,3,59,122,1
170318311003003,109,110.6875,16,97,127,1
170318311003004,112.5,106,10,52,132,1
170318311003005,112,111.11111111111111,9,100,119,1
170318311003006,109,105.3529411764706,17,49,127,1
170318311003007,101,101.5,16,58,124,1
170318311003008,107,102.77777777777777,9,54,112,1
170318311003009,95,95,1,95,95,1
170318311003010,97,88.88888888888889,9,31,110,0.8888888888888888
170318311003011,107,105.94117647058823,17,99,110,1
170318311003012,107,107.4375,16,107,114,1
170318311003013,105,105.1875,16,95,117,1
170318311003014,112,100,15,53,122,1
170318311003015,103,102.05555555555556,18,60,120,1
170318311003016,101,97.66666666666667,18,57,117,1
170318311003017,102.5,101.5625,16,64,115,1
170318311003018,118,117.33333333333333,15,96,130,1
170318311003019,118,117.26315789473684,19,104,118,1
170318311003020,98,98.47058823529412,17,96,107,1
170318311003021,97,95.63157894736842,19,59,105,1
170318311003022,99,78.4,5,15,104,0.8
170318311003023,91,77.44444444444444,9,12,123,0.7777777777777778
170318311003024,50,46,3,38,50,1
170318311004000,98,98.5,16,94,104,1
170318311004001,104,99.84210526315789,19,16,112,0.9473684210526315
170318311004002,96,95.5,10,52,107,1
170318311004003,97,96.33333333333333,21,59,110,1
170318311004004,104,103.58823529411765,17,97,112,1
170318311004005,98,92.83333333333333,18,60,122,1
170318311004006,112,100.70588235294117,17,57,115,1
170318311004007,99,100.17647058823529,17,97,109,1
170318311004008,98,95.33333333333333,18,48,106,1
170318311004009,97,97.77777777777777,18,97,100,1
170318311004010,105,100.65,20,67,108,1
170318311004011,109,98.33333333333333,9,13,109,0.8888888888888888
170318311004012,62,67.6,10,60,112,1
170318311004013,104,104.9090909090909,11,91,112,1
170318311004014,110,110.42857142857143,14,100,117,1
170318311004015,117,116.8,15,114,117,1
170318311004016,117,116.46666666666667,15,112,122,1
170318311004017,117,116.57142857142857,14,112,119,1
170318311004018,107,105.6,15,71,117,1
170318311004019,109,109.21428571428571,14,99,118,1
170318311004020,117,113.46666666666667,15,62,122,1
170318311004021,117,104.41176470588235,17,24,117,0.9411764705882353
170318311004022,117,109,5,87,117,1
170318311004023,108.5,109.5,8,107,114,1
170318311004024,107,93.8,5,56,127,1
170318312001000,102,108.75,4,89,142,1
170318312001001,90,81.6,5,38,112,1
170318312001002,107,103.25,12,59,112,1
170318312001003,15,49.4,5,14,112,0.4
170318312001004,98,95.61111111111111,18,57,127,1
170318312001005,95,98,18,60,132,1
170318312001006,94,91.11764705882354,17,63,102,1
170318312001007,112,111.875,16,107,117,1
170318312001008,110,92.28571428571429,14,29,110,0.9285714285714286
170318312001009,117,118,14,112,122,1
170318312001010,32,32,1,32,32,0
170318312002001,112,92.71428571428571,7,38,132,1
170318312002002,96.5,82.5,4,15,122,0.75
170318312002003,104,104,1,104,104,1
170318312002004,113.5,102.22222222222223,18,56,122,1
170318312002005,99.5,99.5,2,85,114,1
170318312002006,107,104.0909090909091,11,92,112,1
170318312002007,114,105.86666666666666,15,57,132,1
170318312002008,106,105.4,15,59,132,1
170318312002009,127,115.71428571428571,14,44,137,1
170318312002010,119,116.0625,16,94,140,1
170318312002011,121.5,118.5,14,96,137,1
170318312002012,117,103.0625,16,54,125,1
170318312002013,122,118.33333333333333,18,57,151,1
170318312002014,127,118.21428571428571,14,90,132,1
170318312002015,124.5,114.07142857142857,14,57,147,1
170318312002016,111,112.92307692307692,13,57,142,1
170318312002017,98,97.47058823529412,17,17,142,0.9411764705882353
170318312002018,96,97.05882352941177,17,95,102,1
170318312002019,107,106,14,98,118,1
170318312002020,105.5,104.42857142857143,14,96,109,1
170318312002021,122,120.41666666666667,12,93,132,1
170318312002022,95,88.53333333333333,15,17,122,0.9333333333333333
170318312002023,120,107.13333333333334,15,57,130,1
170318312002024,124,108.35714285714286,14,55,127,1
170318312002025,117,109.5625,16,60,127,1
170318312003000,119,119,2,106,132,1
170318312003001,109,114.8,5,98,132,1
170318312003002,117,113.83333333333333,6,83,132,1
170318312003003,79,79,2,48,110,1
170318312003004,122,117.25,16,16,142,0.9375
170318312003005,112,106.8,15,26,127,0.9333333333333333
170318312003006,112,107.28571428571429,14,44,122,1
170318312003007,113,109.05882352941177,17,16,129,0.9411764705882353
170318312003008,121,114.1,10,60,122,1
170318312003009,127,106.42857142857143,7,17,127,0.8571428571428571
170318312003010,117,109.5625,16,26,127,0.9375
170318312003011,122,100.23529411764706,17,16,132,0.8235294117647058
170318312003012,122,107.1,20,17,127,0.95
170318312003013,122,111.0625,16,17,137,0.9375
170318312003014,127,127.125,8,127,128,1
170318312003015,117,118.23529411764706,17,107,140,1
170318312003016,117,107.63157894736842,19,17,122,0.9473684210526315
170318312003017,113,114.92857142857143,28,17,132,0.9642857142857143
170318312003018,127,124.66666666666667,15,117,132,1
170318313001001,49,49,1,49,49,1
170318313001002,91,91,1,91,91,1
170318313001004,49,53.857142857142854,7,15,127,0.7142857142857143
170318313001005,112,107.6875,16,58,132,1
170318313001006,107,99.14285714285714,14,17,118,0.9285714285714286
170318313001007,106,107.72727272727273,11,96,127,1
170318313001009,127,118.35714285714286,14,54,132,1
170318313001010,113,108.8,5,85,127,1
170318313001012,59,59,2,42,76,1
170318313001013,111,107.5,6,73,128,1
170318313001014,118,105.57142857142857,7,70,123,1
170318313001015,82,84.33333333333333,6,61,122,1
170318313001016,83.5,83.5,2,60,107,1
170318313001017,113,112.6,5,111,113,1
170318313001019,110.5,95.5,10,17,133,0.9
170318313001020,109,109.57142857142857,7,93,118,1
170318313001021,128,106.8,5,70,132,1
170318313001022,59,59,1,59,59,1
170318313001024,105,104.16666666666667,12,98,107,1
170318313001025,107,103,15,97,107,1
170318313001026,98,99.66666666666667,15,95,123,1
170318313001028,98,97.75,4,97,98,1
170318313001030,107.5,106.5,14,98,113,1
170318313001031,98.5,101.5,14,66,118,1
170318313001032,86.5,79,6,31,99,0.8333333333333334
170318313001033,99,99.47619047619048,21,63,108,1
170318314001000,110.5,112.875,8,96,133,1
170318314001001,100,108.25,4,95,138,1
170318314001002,100,90.625,8,44,138,1
170318314001003,85.5,85.5,2,61,110,1
170318314001004,83.5,82,4,63,98,1
170318314001012,90,90,1,90,90,1
170318314001015,95,96.07142857142857,28,79,119,1
170318314001017,113,88.1,10,16,113,0.9
170318314001018,96,91.6470588235294,17,49,133,1
170318314001019,96,104.33333333333333,30,92,133,1
170318314001020,67,66.33333333333333,3,48,84,1
170318314001021,61,68,3,15,128,0.6666666666666666
170318314001022,128,126.5,10,113,133,1
170318314001023,116,113.125,8,70,143,1
170318314001024,93,93,1,93,93,1
170318314001025,95,95,1,95,95,1
170318314001026,115,108.625,8,66,128,1
170318314001027,116,118.42857142857143,7,96,133,1
170318314001028,80,86.05263157894737,19,26,123,0.9473684210526315
170318314001030,71,71,1,71,71,1
170318314002000,55,55,1,55,55,1
170318314002001,100,94,9,56,118,1
170318314002002,111,112.29411764705883,17,73,140,1
170318314002004,97,95.36363636363636,11,58,102,1
170318314002007,131,92.66666666666667,3,16,131,0.6666666666666666
170318314002008,128,128.0625,16,128,129,1
170318314002009,59,58.85,20,57,61,1
170318314002015,16,41.333333333333336,3,16,92,0.3333333333333333
170318314002016,94,94,8,94,94,1
170318314002017,24,24,1,24,24,0
170318314002018,93,83.14285714285714,7,58,93,1
170318314002019,100,100,9,100,100,1
170318314002020,100,97.7,10,63,114,1
170318314002021,12,12,1,12,12,0
170318314002022,95,92.6923076923077,13,63,98,1
170318314002023,96,95.4,20,94,96,1
170318314002024,95,86.9090909090909,11,62,97,1
170318314002025,97,97.27777777777777,18,93,105,1
170318314002026,99,98.83333333333333,18,96,101,1
170318314002027,101,101,10,101,101,1
170318314002028,101,102.63636363636364,11,101,107,1
170318314002029,102,103.41666666666667,12,100,108,1
170318314002030,79,79.8,5,63,99,1
170318314002031,99,100.23076923076923,13,96,107,1
170318314002032,99,98.875,16,97,100,1
170318314002033,99,98.77777777777777,18,95,100,1
170318314002034,98,98.93333333333334,15,98,104,1
170318314002035,100,99.66666666666667,15,97,103,1
170318314002036,97,93,14,36,99,0.9285714285714286
170318314002037,95.5,95.875,16,91,99,1
170318314002038,99,95,13,73,99,1
170318314002039,92.5,89,4,72,99,1
170318314002040,96.5,96.5,2,96,97,1
170318314002043,92,86.88888888888889,9,63,101,1
170318314002044,100,97.14285714285714,14,66,101,1
170318314002045,17,17,4,17,17,0
170318314002046,94,92,11,51,158,1
170318315001000,69,68.92857142857143,14,27,95,0.9285714285714286
170318315001002,68,68,4,68,68,1
170318315001003,79,78.57142857142857,14,48,100,1
170318315001004,49,49.166666666666664,12,48,52,1
170318315001005,92,90.55555555555556,18,67,96,1
170318315001006,64,77.72222222222223,18,64,151,1
170318315001007,69.5,67.33333333333333,6,17,107,0.8333333333333334
170318315001009,61,60.7,20,58,62,1
170318315001010,80,81.57142857142857,14,49,107,1
170318315001011,70,76.9,20,61,105,1
170318315001012,94,92.57142857142857,14,71,107,1
170318315001013,90,83.64285714285714,14,49,97,1
170318315001014,93,90,13,68,107,1
170318315001015,71,76.83333333333333,12,51,108,1
170318315001016,85.5,82.1,20,63,99,1
170318315001017,80,81.9,20,65,102,1
170318315001018,92.5,84.55,20,56,99,1
170318315001019,74,79.2,20,67,96,1
170318315001020,73,77.61111111111111,18,34,121,0.8888888888888888
170318315001021,95,85.25,20,51,104,1
170318315001022,68,69.05555555555556,18,16,94,0.8888888888888888
170318315001023,94,87.5625,16,63,99,1
170318315001024,64,70.94444444444444,18,58,99,1
170318315001025,91,86.92307692307692,13,56,107,1
170318315001026,96,95.33333333333333,12,60,112,1
170318315001027,95,87.53333333333333,15,65,106,1
170318315001028,94,86.07142857142857,14,59,105,1
170318315001029,78.5,81.08333333333333,12,64,112,1
170318315001030,90,81,19,48,105,1
170318315001031,82,81,18,30,107,0.9444444444444444
170318315001032,62,54.69230769230769,26,27,63,0.7692307692307693
170318315001034,95,80.9090909090909,11,17,102,0.9090909090909091
170318315001035,62,62,1,62,62,1
170318315001036,17,17.11111111111111,9,17,18,0
170318315001037,97,88.8,5,62,102,1
170318315001038,60,58.2,5,32,100,0.6
170318315001039,32,26.142857142857142,7,15,34,0
170318315001040,66,66,1,66,66,1
170318315002000,98,86.6,10,53,112,1
170318315002001,27,27,2,27,27,0
170318315002002,94,94,2,92,96,1
170318315002004,16,29.545454545454547,11,16,91,0.18181818181818182
170318315002005,93,94.6,5,92,100,1
170318315002007,96,89.33333333333333,15,16,108,0.9333333333333333
170318315002008,97.5,90.66666666666667,18,32,109,0.9444444444444444
170318315002009,93,84.08333333333333,12,62,107,1
170318315002010,96,89.75,8,66,104,1
170318315002011,68,64.0909090909091,11,17,117,0.6363636363636364
170318315002012,60,65.14285714285714,7,30,98,0.7142857142857143
170318315002014,96,90.15789473684211,19,58,101,1
170318315002015,95.5,88.22222222222223,18,63,105,1
170318315002016,97,91.72222222222223,18,55,109,1
170318315002017,97,94.1,20,64,102,1
170318315002018,94,87.41176470588235,17,64,104,1
170318315002019,66,73.23529411764706,17,53,104,1
170318316001000,65,47.77777777777778,9,17,72,0.5555555555555556
170318316001001,78,79.11764705882354,17,52,101,1
170318316001002,93,83.61904761904762,21,48,98,1
170318316001003,96,92.11764705882354,17,58,112,1
170318316001004,95,95.3076923076923,13,55,114,1
